name,source_type,source_name,source_version,source_selection,source_selection_kind,source_selection_provider,base,status,object_count,base_digest_role,object_digest,object_digest_role,source_record,objects,source_intent_status,materialization_status,inspection_evidence_state,inspection_result_state,materialization_evidence_state,materialization_result_state,destination_evidence_state,destination_result_state,post_deployment_evidence_state,post_deployment_result_state,flattening_verdict,lifecycle_requirements_status,route_intent_status,route_resolution_status,field_ownership_status,package_oci_ref,literal_config_oci_status,release_oci_status,policy_profile,resource_class,owner_class,change_cadence,classification_source,live_space
runix-pgadmin4-1-62-0-default,helm,runix/pgadmin4,1.62.0,default,catalog-preset,Config Workshop,default,available,5,helm-variant-revision,78528d11d3b5ea8cf8c03e43834edbe87a944df1593c516867cc4e0389ba1565,canonical-object-set,data/helm-render-intents/intents/runix-pgadmin4-1-62-0-default.yaml,recipes/runix/pgadmin4/1.62.0/revisions/default/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,pending,pending,not-run,not-run,not-assessed,gap,gap,gap,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/runix-pgadmin4:1.62.0,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
sealed-secrets-sealed-secrets-2-18-6-default,helm,sealed-secrets/sealed-secrets,2.18.6,default,catalog-preset,Config Workshop,default,available,11,helm-variant-revision,096c66f4ea312aa7c3a4fc2be815b64271c3f1c829c8914b5c96c190aa22a83e,canonical-object-set,data/helm-render-intents/intents/sealed-secrets-sealed-secrets-2-18-6-default.yaml,recipes/sealed-secrets/sealed-secrets/2.18.6/revisions/default/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,pending,pending,not-run,not-run,not-assessed,gap,gap,gap,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/sealed-secrets-sealed-secrets:2.18.6,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
sealed-secrets-sealed-secrets-2-18-6-no-crds,helm,sealed-secrets/sealed-secrets,2.18.6,no-crds,catalog-preset,Config Workshop,no-crds,available,0,helm-variant-revision,8c271440bc9064522738add874400229e0dc0de35e39818aa29433f7d16c243c,canonical-object-set,data/helm-render-intents/intents/sealed-secrets-sealed-secrets-2-18-6-no-crds.yaml,recipes/sealed-secrets/sealed-secrets/2.18.6/revisions/no-crds/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,pending,pending,not-run,not-run,not-assessed,gap,gap,gap,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/sealed-secrets-sealed-secrets:2.18.6,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
secrets-store-csi-driver-secrets-store-csi-driver-1-6-0-default,helm,secrets-store-csi-driver/secrets-store-csi-driver,1.6.0,default,catalog-preset,Config Workshop,default,available,10,helm-variant-revision,2490f14dd08f7e309f8f78cd1c2f1b05eb5b8995343b33ad6b3b243401a39ead,canonical-object-set,data/helm-render-intents/intents/secrets-store-csi-driver-secrets-store-csi-driver-1-6-0-default.yaml,recipes/secrets-store-csi-driver/secrets-store-csi-driver/1.6.0/revisions/default/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,pending,pending,not-run,not-run,flatten-with-routes,gap,gap,gap,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/secrets-store-csi-driver-secrets-store-csi-driver:1.6.0,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
secrets-store-csi-driver-secrets-store-csi-driver-1-6-0-sync-secret-rotation,helm,secrets-store-csi-driver/secrets-store-csi-driver,1.6.0,sync-secret-rotation,catalog-preset,Config Workshop,sync-secret-rotation,available,12,helm-variant-revision,3667c16d411f773ef20e51c9980d484eb770c1173092878f1b018f5b4377a182,canonical-object-set,data/helm-render-intents/intents/secrets-store-csi-driver-secrets-store-csi-driver-1-6-0-sync-secret-rotation.yaml,recipes/secrets-store-csi-driver/secrets-store-csi-driver/1.6.0/revisions/sync-secret-rotation/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,pending,pending,not-run,not-run,not-assessed,gap,gap,gap,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/secrets-store-csi-driver-secrets-store-csi-driver:1.6.0,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
stakater-reloader-2-2-12-controller-default-reviewed,helm,stakater/reloader,2.2.12,controller-default-reviewed,catalog-preset,Config Workshop,controller-default-reviewed,available,6,helm-variant-revision,d73021c041d681424e89af4e6dde4e99ac3791b1622576649778f7314f979d9e,canonical-object-set,data/helm-render-intents/intents/stakater-reloader-2-2-12-controller-default-reviewed.yaml,recipes/stakater/reloader/2.2.12/revisions/controller-default-reviewed/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,pending,pending,not-run,not-run,not-assessed,gap,gap,gap,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/stakater-reloader:2.2.12,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
stakater-reloader-2-2-12-default,helm,stakater/reloader,2.2.12,default,catalog-preset,Config Workshop,default,available,6,helm-variant-revision,d73021c041d681424e89af4e6dde4e99ac3791b1622576649778f7314f979d9e,canonical-object-set,data/helm-render-intents/intents/stakater-reloader-2-2-12-default.yaml,recipes/stakater/reloader/2.2.12/revisions/default/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,pending,pending,not-run,not-run,safe-to-flatten,gap,gap,gap,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/stakater-reloader:2.2.12,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
stakater-reloader-2-2-14-default,helm,stakater/reloader,2.2.14,default,catalog-preset,Config Workshop,default,available,6,helm-variant-revision,206dcaad71b6f825e834c5b1c0a3dc6799927de8344f4f5d58ed8f6a8bded049,canonical-object-set,data/helm-render-intents/intents/stakater-reloader-2-2-14-default.yaml,recipes/stakater/reloader/2.2.14/revisions/default/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,pending,pending,not-run,not-run,safe-to-flatten,gap,gap,gap,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/stakater-reloader:2.2.14,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
strimzi-strimzi-kafka-operator-1-0-0-default,helm,strimzi/strimzi-kafka-operator,1.0.0,default,catalog-preset,Config Workshop,default,available,27,helm-variant-revision,f3cfe3329c6673870bb6ecd1d31cab9d74ee96695d6b2b6fbfb0f4a1a7b9f23b,canonical-object-set,data/helm-render-intents/intents/strimzi-strimzi-kafka-operator-1-0-0-default.yaml,recipes/strimzi/strimzi-kafka-operator/1.0.0/revisions/default/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,pending,pending,not-run,not-run,flatten-with-routes,gap,gap,gap,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/strimzi-strimzi-kafka-operator:1.0.0,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
strimzi-strimzi-kafka-operator-1-0-0-no-crds,helm,strimzi/strimzi-kafka-operator,1.0.0,no-crds,catalog-preset,Config Workshop,no-crds,available,0,helm-variant-revision,c074a6281dddbc35ec340c8efcce77b1875ed5c3432cc54c651a7976304ef43d,canonical-object-set,data/helm-render-intents/intents/strimzi-strimzi-kafka-operator-1-0-0-no-crds.yaml,recipes/strimzi/strimzi-kafka-operator/1.0.0/revisions/no-crds/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,not-run,not-run,not-run,not-run,not-assessed,recorded,required-at-destination,awaits-variant-and-target,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/strimzi-strimzi-kafka-operator:1.0.0,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
sveltos-kyverno-fleet-3-8-1-staging,sveltos,kyverno-fleet,v1.12.0,staging,catalog-preset,Config Workshop,staging,partial,1,source-file,1fba789198af3d5cba564ba9777b86ec8e5db8aaf07f4f25e8bc2766c0317396,literal-yaml-file,examples/sveltos/kyverno-fleet/source-lock.yaml,examples/sveltos/kyverno-fleet/clusterprofile.yaml,recorded,recorded-no-op,completed,available,completed,pass,completed,pass,completed,pass,born-flattened,recorded,recorded,resolved-for-recorded-targets,partly-declared,,temporary-pass,private-pass,catalog-standard,system-configuration,platform-team,planned-platform-release,,
timoni-redis-8-10-1-default,timoni,redis,8.10.1,default,catalog-preset,Config Workshop,default,partial,7,source-module-oci-manifest,10f21f387715146838bc531cba4ce921e8eca127b0ab69a065e4f66a2a146fc2,canonical-object-set,examples/timoni/redis-8-10-1/source-lock.yaml,examples/timoni/redis-8-10-1/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,not-run,not-run,not-run,not-run,flatten-with-routes,recorded,recorded,awaits-variant-and-target,partly-declared,oci://ghcr.io/stefanprodan/modules/redis@sha256:7f24e8f7e49132c90789464dcf5b82eb137e378c97735eec36efbe0d1caeb872,public-anonymous-pull-proved,not-run,catalog-standard,user-workload,application-team,application-release,,
traefik-traefik-40-2-0-default,helm,traefik/traefik,40.2.0,default,catalog-preset,Config Workshop,default,available,31,helm-variant-revision,84b1e950901024fda7bb0be73aba239015712ae0c3d4cb0ecabcb091abc53c09,canonical-object-set,data/helm-render-intents/intents/traefik-traefik-40-2-0-default.yaml,recipes/traefik/traefik/40.2.0/revisions/default/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,pending,pending,not-run,not-run,not-assessed,gap,gap,gap,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/traefik-traefik:40.2.0,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
traefik-traefik-40-2-0-no-crds,helm,traefik/traefik,40.2.0,no-crds,catalog-preset,Config Workshop,no-crds,available,0,helm-variant-revision,9db056bdffd213bbce847b96122b40e879d0e47f7b8d57074f62a020ed89c9ce,canonical-object-set,data/helm-render-intents/intents/traefik-traefik-40-2-0-no-crds.yaml,recipes/traefik/traefik/40.2.0/revisions/no-crds/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,pending,pending,not-run,not-run,not-assessed,gap,gap,gap,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/traefik-traefik:40.2.0,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
traefik-traefik-41-0-2-default,helm,traefik/traefik,41.0.2,default,catalog-preset,Config Workshop,default,available,31,helm-variant-revision,460d20fb9271461c0ccf38da58c7aa940fd691aca94b48cf76aed24465a982ac,canonical-object-set,data/helm-render-intents/intents/traefik-traefik-41-0-2-default.yaml,recipes/traefik/traefik/41.0.2/revisions/default/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,pending,pending,not-run,not-run,flatten-with-routes,gap,gap,gap,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/traefik-traefik:41.0.2,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
valkey-valkey-0-11-0-default,helm,valkey/valkey,0.11.0,default,catalog-preset,Config Workshop,default,available,4,helm-variant-revision,0e66fc37f01be1b3812cf18bb9e0f83799a07f7d2d5a8d66c18cfca409d5e4df,canonical-object-set,data/helm-render-intents/intents/valkey-valkey-0-11-0-default.yaml,recipes/valkey/valkey/0.11.0/revisions/default/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,pending,pending,not-run,not-run,not-assessed,gap,gap,gap,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/valkey-valkey:0.11.0,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
velero-velero-12-0-1-default,helm,velero/velero,12.0.1,default,catalog-preset,Config Workshop,default,available,23,helm-variant-revision,3fc8afa5a2077710e8e9a49df435b234925b373cdaf2209e66fada0044ef2c1b,canonical-object-set,data/helm-render-intents/intents/velero-velero-12-0-1-default.yaml,recipes/velero/velero/12.0.1/revisions/default/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,pending,pending,not-run,not-run,not-assessed,gap,gap,gap,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/velero-velero:12.0.1,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
velero-velero-12-0-1-no-crds,helm,velero/velero,12.0.1,no-crds,catalog-preset,Config Workshop,no-crds,available,0,helm-variant-revision,8ae294dd0418f586f2ea4ba66660384f28cacb0ceed6124ac0a0b1c8b4c1d933,canonical-object-set,data/helm-render-intents/intents/velero-velero-12-0-1-no-crds.yaml,recipes/velero/velero/12.0.1/revisions/no-crds/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,pending,pending,not-run,not-run,not-assessed,gap,gap,gap,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/velero-velero:12.0.1,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
velero-velero-12-1-0-default,helm,velero/velero,12.1.0,default,catalog-preset,Config Workshop,default,available,23,helm-variant-revision,98ae56afed33da670906bb8ea003f7abd1ec19e4bbc42244590bc2e97f772d3f,canonical-object-set,data/helm-render-intents/intents/velero-velero-12-1-0-default.yaml,recipes/velero/velero/12.1.0/revisions/default/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,pending,pending,not-run,not-run,not-assessed,gap,gap,gap,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/velero-velero:12.1.0,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
vm-victoria-logs-single-0-12-5-default,helm,vm/victoria-logs-single,0.12.5,default,catalog-preset,Config Workshop,default,available,2,helm-variant-revision,edbf6e7dd31e9a1d0686592e7c1f050b04f5d780bdc33bb34fb3ddbfdfedde04,canonical-object-set,data/helm-render-intents/intents/vm-victoria-logs-single-0-12-5-default.yaml,recipes/vm/victoria-logs-single/0.12.5/revisions/default/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,pending,pending,not-run,not-run,not-assessed,gap,gap,gap,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/vm-victoria-logs-single:0.12.5,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
vm-victoria-metrics-single-0-39-0-default,helm,vm/victoria-metrics-single,0.39.0,default,catalog-preset,Config Workshop,default,available,3,helm-variant-revision,10c95bd43cb02502fb823b0d461c26b60fb0b4fe988ccf8a0cbe2e29f0a8c5f8,canonical-object-set,data/helm-render-intents/intents/vm-victoria-metrics-single-0-39-0-default.yaml,recipes/vm/victoria-metrics-single/0.39.0/revisions/default/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,pending,pending,not-run,not-run,safe-to-flatten,gap,gap,gap,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/vm-victoria-metrics-single:0.39.0,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
vm-victoria-metrics-single-0-39-0-default-reviewed,helm,vm/victoria-metrics-single,0.39.0,default-reviewed,catalog-preset,Config Workshop,default-reviewed,available,3,helm-variant-revision,10c95bd43cb02502fb823b0d461c26b60fb0b4fe988ccf8a0cbe2e29f0a8c5f8,canonical-object-set,data/helm-render-intents/intents/vm-victoria-metrics-single-0-39-0-default-reviewed.yaml,recipes/vm/victoria-metrics-single/0.39.0/revisions/default-reviewed/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,pending,pending,not-run,not-run,not-assessed,gap,gap,gap,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/vm-victoria-metrics-single:0.39.0,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
